"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:27.5284767","chrome.exe","3216","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ff9e43e0000, Image Size: 0x11f000"
"23:07:27.5289569","chrome.exe","3216","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7ff9e3c70000, Image Size: 0x308000"
"23:07:27.5292992","chrome.exe","3216","Load Image","C:\Windows\System32\bcryptprimitives.dll","SUCCESS","Image Base: 0x7ff9e1ed0000, Image Size: 0x72000"
"23:07:27.5296187","chrome.exe","3216","Load Image","C:\Windows\System32\windows.storage.dll","SUCCESS","Image Base: 0x7ff9e1780000, Image Size: 0x747000"
"23:07:27.5299489","chrome.exe","3216","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x7ff9e48b0000, Image Size: 0xa1000"
"23:07:27.5302131","chrome.exe","3216","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ff9e24e0000, Image Size: 0x5b000"
"23:07:27.5305594","chrome.exe","3216","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x7ff9e4140000, Image Size: 0x51000"
"23:07:27.5308811","chrome.exe","3216","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x7ff9e49d0000, Image Size: 0x28000"
"23:07:27.5311390","chrome.exe","3216","Load Image","C:\Windows\System32\gdi32full.dll","SUCCESS","Image Base: 0x7ff9e1490000, Image Size: 0x193000"
"23:07:27.5314050","chrome.exe","3216","Load Image","C:\Windows\System32\msvcp_win.dll","SUCCESS","Image Base: 0x7ff9e16e0000, Image Size: 0x9b000"
"23:07:27.5317352","chrome.exe","3216","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x7ff9e4630000, Image Size: 0x18f000"
"23:07:27.5319914","chrome.exe","3216","Load Image","C:\Windows\System32\win32u.dll","SUCCESS","Image Base: 0x7ff9e1200000, Image Size: 0x20000"
"23:07:27.5322975","chrome.exe","3216","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ff9e0dd0000, Image Size: 0x11000"
"23:07:27.5325782","chrome.exe","3216","Load Image","C:\Windows\System32\powrprof.dll","SUCCESS","Image Base: 0x7ff9e0e10000, Image Size: 0x4c000"
"23:07:27.5328531","chrome.exe","3216","Load Image","C:\Windows\System32\profapi.dll","SUCCESS","Image Base: 0x7ff9e0e60000, Image Size: 0x1b000"
"23:07:27.5331708","chrome.exe","3216","Load Image","C:\Windows\System32\psapi.dll","SUCCESS","Image Base: 0x7ff9e4a40000, Image Size: 0x8000"
"23:07:27.5341061","chrome.exe","3216","Load Image","C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\chrome_elf.dll","SUCCESS","Image Base: 0x7ff9c2560000, Image Size: 0x98000"
"23:07:27.5622126","chrome.exe","8724","Thread Exit","","SUCCESS","Thread ID: 8156, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.5676069","chrome.exe","3216","Load Image","C:\Windows\System32\version.dll","SUCCESS","Image Base: 0x7ff9dae10000, Image Size: 0xa000"
"23:07:27.5696877","chrome.exe","3216","Load Image","C:\Windows\System32\winmm.dll","SUCCESS","Image Base: 0x7ff9dc880000, Image Size: 0x23000"
"23:07:27.5713580","chrome.exe","3216","Load Image","C:\Windows\System32\userenv.dll","SUCCESS","Image Base: 0x7ff9e0cd0000, Image Size: 0x29000"
"23:07:27.5740591","chrome.exe","3216","Load Image","C:\Windows\System32\winmmbase.dll","SUCCESS","Image Base: 0x7ff9dc820000, Image Size: 0x2a000"
"23:07:27.5779870","chrome.exe","3216","Load Image","C:\Windows\System32\cryptbase.dll","SUCCESS","Image Base: 0x7ff9e0840000, Image Size: 0xb000"
"23:07:27.5981820","chrome.exe","3216","Load Image","C:\Windows\System32\imm32.dll","SUCCESS","Image Base: 0x7ff9e4a00000, Image Size: 0x2d000"
"23:07:27.6043045","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 6664"
"23:07:27.6908489","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 11368"
"23:07:27.7036432","chrome.exe","3216","Load Image","C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\chrome_child.dll","SUCCESS","Image Base: 0x7ff9963b0000, Image Size: 0x5838000"
"23:07:27.7047856","chrome.exe","3216","Load Image","C:\Windows\System32\ws2_32.dll","SUCCESS","Image Base: 0x7ff9e4960000, Image Size: 0x6c000"
"23:07:27.7057169","chrome.exe","3216","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x7ff9e3b20000, Image Size: 0x149000"
"23:07:27.7061101","chrome.exe","3216","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7ff9e4310000, Image Size: 0xc5000"
"23:07:27.7064354","chrome.exe","3216","Load Image","C:\Windows\System32\wintrust.dll","SUCCESS","Image Base: 0x7ff9e0ed0000, Image Size: 0x58000"
"23:07:27.7066768","chrome.exe","3216","Load Image","C:\Windows\System32\msasn1.dll","SUCCESS","Image Base: 0x7ff9e0df0000, Image Size: 0x12000"
"23:07:27.7069588","chrome.exe","3216","Load Image","C:\Windows\System32\crypt32.dll","SUCCESS","Image Base: 0x7ff9e1030000, Image Size: 0x1ce000"
"23:07:27.7074702","chrome.exe","3216","Load Image","C:\Windows\System32\comdlg32.dll","SUCCESS","Image Base: 0x2c2aea60000, Image Size: 0x10a000"
"23:07:27.7121938","chrome.exe","3216","Load Image","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Image Base: 0x7ff9e03f0000, Image Size: 0x39000"
"23:07:27.7141430","chrome.exe","3216","Load Image","C:\Windows\System32\oleacc.dll","SUCCESS","Image Base: 0x7ff9da780000, Image Size: 0x6e000"
"23:07:27.7155844","chrome.exe","3216","Load Image","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.16299.248_none_15ced204935f55d7\comctl32.dll","SUCCESS","Image Base: 0x7ff9d92b0000, Image Size: 0x269000"
"23:07:27.7172109","chrome.exe","3216","Load Image","C:\Windows\System32\DWrite.dll","SUCCESS","Image Base: 0x7ff9c8a70000, Image Size: 0x30f000"
"23:07:27.7186809","chrome.exe","3216","Load Image","C:\Windows\System32\dxgi.dll","SUCCESS","Image Base: 0x7ff9dfc40000, Image Size: 0xaf000"
"23:07:27.7202561","chrome.exe","3216","Load Image","C:\Windows\System32\winspool.drv","SUCCESS","Image Base: 0x7ff9da7f0000, Image Size: 0x86000"
"23:07:27.7219197","chrome.exe","3216","Load Image","C:\Windows\System32\dbghelp.dll","SUCCESS","Image Base: 0x7ff9df890000, Image Size: 0x1c8000"
"23:07:27.7235044","chrome.exe","3216","Load Image","C:\Windows\System32\usp10.dll","SUCCESS","Image Base: 0x7ff9dbcf0000, Image Size: 0x19000"
"23:07:27.7250529","chrome.exe","3216","Load Image","C:\Windows\System32\winhttp.dll","SUCCESS","Image Base: 0x7ff9d6a70000, Image Size: 0xde000"
"23:07:27.7276094","chrome.exe","3216","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7ff9d6520000, Image Size: 0x1cc000"
"23:07:27.7279776","chrome.exe","3216","Load Image","C:\Windows\System32\imagehlp.dll","SUCCESS","Image Base: 0x7ff9e4610000, Image Size: 0x1d000"
"23:07:27.7298241","chrome.exe","3216","Load Image","C:\Windows\System32\secur32.dll","SUCCESS","Image Base: 0x7ff9d0600000, Image Size: 0xc000"
"23:07:27.7313284","chrome.exe","3216","Load Image","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Image Base: 0x7ff9da520000, Image Size: 0x1a000"
"23:07:27.7315868","chrome.exe","3216","Load Image","C:\Windows\System32\nsi.dll","SUCCESS","Image Base: 0x7ff9e4a30000, Image Size: 0x8000"
"23:07:27.7339564","chrome.exe","3216","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ff9e0930000, Image Size: 0x25000"
"23:07:27.7359623","chrome.exe","3216","Load Image","C:\Windows\System32\iertutil.dll","SUCCESS","Image Base: 0x7ff9d6270000, Image Size: 0x299000"
"23:07:27.7385255","chrome.exe","3216","Load Image","C:\Windows\System32\sspicli.dll","SUCCESS","Image Base: 0x7ff9e0d00000, Image Size: 0x30000"
"23:07:27.7698240","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 816"
"23:07:27.7698967","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 10928"
"23:07:27.7699427","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 6956"
"23:07:27.7699811","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 1676"
"23:07:27.7700168","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 7760"
"23:07:27.7700578","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 8292"
"23:07:27.7702903","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 4976"
"23:07:27.7856493","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 3088, User Time: 0.0468750, Kernel Time: 0.0000000"
"23:07:27.7857051","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 9960, User Time: 0.2187500, Kernel Time: 0.1562500"
"23:07:27.7937558","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 9532, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7969036","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 5360, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7970705","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 10832, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7971196","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 11940, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7971580","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 5512, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7971937","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 11384, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7972276","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 12084, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7972597","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 9528, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:27.7972910","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 7176, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0727155","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 8968, User Time: 0.0781250, Kernel Time: 0.0312500"
"23:07:28.0727940","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 4944, User Time: 3.0937500, Kernel Time: 0.3125000"
"23:07:28.0728935","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 7700, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0729284","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 8884, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0729587","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 11084, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0729873","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 5592, User Time: 0.2031250, Kernel Time: 0.0000000"
"23:07:28.0730158","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 11168, User Time: 0.1093750, Kernel Time: 0.0000000"
"23:07:28.0730471","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 10712, User Time: 0.0000000, Kernel Time: 0.0156250"
"23:07:28.0730765","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 5164, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0731055","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 8544, User Time: 0.0312500, Kernel Time: 0.0312500"
"23:07:28.0731368","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 5704, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0731662","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 11360, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0731957","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 5276, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0732251","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 10232, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0732546","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 296, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0732903","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 12252, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0733197","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 11468, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0733572","chrome.exe","8556","Thread Exit","","SUCCESS","Thread ID: 4200, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0739074","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 5844, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0739400","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 1564, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0739703","chrome.exe","4840","Thread Exit","","SUCCESS","Thread ID: 7048, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:28.0834692","chrome.exe","4840","Process Exit","","SUCCESS","Exit Status: 0, User Time: 3.6250000 seconds, Kernel Time: 0.3906250 seconds, Private Bytes: 95,350,784, Peak Private Bytes: 120,209,408, Working Set: 123,084,800, Peak Working Set: 129,134,592"
"23:07:28.0838610","chrome.exe","8556","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.2656250 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 29,790,208, Peak Private Bytes: 35,303,424, Working Set: 47,276,032, Peak Working Set: 50,081,792"
"23:07:28.4030102","svchost.exe","288","Thread Create","","SUCCESS","Thread ID: 1872"
"23:07:28.4661092","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 2064"
"23:07:28.7596884","chrome.exe","10296","Thread Create","","SUCCESS","Thread ID: 11584"
"23:07:30.5752658","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 12172, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5962600","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 7204, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5963247","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 1680, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5963697","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 6544, User Time: 0.0156250, Kernel Time: 0.0000000"
"23:07:30.5964229","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 5452, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5964586","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 7936, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5965273","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 3788, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5965625","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 6992, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5965964","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 7108, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5966286","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 4168, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.5966656","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 11396, User Time: 0.1250000, Kernel Time: 0.1562500"
"23:07:30.5967084","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 10376, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.6068329","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 10416, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.6069092","chrome.exe","5172","Thread Exit","","SUCCESS","Thread ID: 6940, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:30.6113503","chrome.exe","5172","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.1406250 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 19,894,272, Peak Private Bytes: 21,729,280, Working Set: 32,305,152, Peak Working Set: 33,361,920"
"23:07:32.0497266","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 11272"
"23:07:32.7776735","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 8292, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7785231","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 4976, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7787382","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 6956, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7788578","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 10928, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7801957","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 3720, User Time: 0.0156250, Kernel Time: 0.1875000"
"23:07:32.7804224","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 816, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7804487","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 6664, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7862481","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 7760, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7862990","chrome.exe","3216","Thread Exit","","SUCCESS","Thread ID: 1676, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:32.7967287","chrome.exe","3216","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0156250 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 6,660,096, Peak Private Bytes: 8,024,064, Working Set: 16,601,088, Peak Working Set: 16,609,280"
"23:07:32.8907294","chrome.exe","3640","Load Image","C:\Windows\System32\avrt.dll","SUCCESS","Image Base: 0x7ff9dbd60000, Image Size: 0xa000"
"23:07:32.8926961","chrome.exe","3640","Thread Create","","SUCCESS","Thread ID: 8404"
"23:07:32.8931789","chrome.exe","3640","Thread Create","","SUCCESS","Thread ID: 1896"
"23:07:32.8960625","svchost.exe","2284","Process Create","C:\WINDOWS\system32\AUDIODG.EXE","SUCCESS","PID: 3292, Command line: C:\WINDOWS\system32\AUDIODG.EXE 0x470"
"23:07:32.8960786","AUDIODG.EXE","3292","Process Start","","SUCCESS","Parent PID: 2284, Command line: C:\WINDOWS\system32\AUDIODG.EXE 0x470, Current directory: C:\WINDOWS\system32\, Environment: ;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming;	asl.log=Destination=file;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=TETRIMINO;	ComSpec=C:\WINDOWS\system32\cmd.exe;	C_EM64T_REDIST11=C:\Program Files (x86)\Common Files\Intel\Shared Files\cpp\;	JAVA_HOME=C:\Program Files\Java\jdk1.8.0_91;	LOCALAPPDATA=C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local;	NUMBER_OF_PROCESSORS=4;	OS=Windows_NT;	PATH=C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Git\cmd;C:\Users\USER\Anaconda3;C:\Users\USER\Anaconda3\Scripts;C:\Program Files\PuTTY\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 69 Stepping 1, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=4501;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PSModulePath=%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SystemDrive=C:;	SystemRoot=C:\WINDOWS;	TEMP=C:\WINDOWS\SERVIC~2\LOCALS~1\AppData\Local\Temp;	TMP=C:\WINDOWS\SERVIC~2\LOCALS~1\AppData\Local\Temp;	USERDOMAIN=NT AUTHORITY;	USERNAME=LOCAL SERVICE;	USERPROFILE=C:\WINDOWS\ServiceProfiles\LocalService;	windir=C:\WINDOWS"
"23:07:32.8960924","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 1576"
"23:07:32.8988199","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\audiodg.exe","SUCCESS","Image Base: 0x7ff7a94d0000, Image Size: 0x98000"
"23:07:32.8988873","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x7ff9e4a80000, Image Size: 0x1e0000"
"23:07:32.9755861","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x7ff9e3f80000, Image Size: 0xae000"
"23:07:32.9758128","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\KernelBase.dll","SUCCESS","Image Base: 0x7ff9e1220000, Image Size: 0x266000"
"23:07:32.9794082","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\ucrtbase.dll","SUCCESS","Image Base: 0x7ff9e0f30000, Image Size: 0xf6000"
"23:07:32.9796720","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 9196"
"23:07:32.9799580","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 12072"
"23:07:32.9809732","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7ff9e3c70000, Image Size: 0x308000"
"23:07:32.9818046","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\MMDevAPI.dll","SUCCESS","Image Base: 0x7ff9da340000, Image Size: 0x6f000"
"23:07:32.9820063","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ff9e2440000, Image Size: 0x9d000"
"23:07:32.9823597","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x20e315e0000, Image Size: 0x11f000"
"23:07:32.9825953","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ff9e24e0000, Image Size: 0x5b000"
"23:07:32.9840613","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\devobj.dll","SUCCESS","Image Base: 0x7ff9e0be0000, Image Size: 0x27000"
"23:07:32.9843906","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\cfgmgr32.dll","SUCCESS","Image Base: 0x7ff9e0e80000, Image Size: 0x4a000"
"23:07:32.9859819","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\propsys.dll","SUCCESS","Image Base: 0x7ff9dec50000, Image Size: 0x1b1000"
"23:07:32.9864148","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7ff9e4310000, Image Size: 0xc5000"
"23:07:32.9890936","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\msvcp_win.dll","SUCCESS","Image Base: 0x7ff9e16e0000, Image Size: 0x9b000"
"23:07:32.9901838","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\SHCore.dll","SUCCESS","Image Base: 0x7ff9e4500000, Image Size: 0xa6000"
"23:07:32.9937471","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ff9e43e0000, Image Size: 0x11f000"
"23:07:32.9957489","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\bcryptprimitives.dll","SUCCESS","Image Base: 0x7ff9e1ed0000, Image Size: 0x72000"
"23:07:33.0307914","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ff9e0dd0000, Image Size: 0x11000"
"23:07:33.0341021","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x7ff9e4630000, Image Size: 0x18f000"
"23:07:33.0342815","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\win32u.dll","SUCCESS","Image Base: 0x7ff9e1200000, Image Size: 0x20000"
"23:07:33.0344498","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x7ff9e49d0000, Image Size: 0x28000"
"23:07:33.0346399","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\gdi32full.dll","SUCCESS","Image Base: 0x7ff9e1490000, Image Size: 0x193000"
"23:07:33.0527316","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\clbcatq.dll","SUCCESS","Image Base: 0x7ff9e23a0000, Image Size: 0x9e000"
"23:07:33.0607074","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 12272"
"23:07:33.0655688","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 292"
"23:07:33.0661307","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 10588"
"23:07:33.1163442","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\AudioSes.dll","SUCCESS","Image Base: 0x7ff9c3180000, Image Size: 0x122000"
"23:07:33.1168092","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\powrprof.dll","SUCCESS","Image Base: 0x7ff9e0e10000, Image Size: 0x4c000"
"23:07:33.1190182","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\WinTypes.dll","SUCCESS","Image Base: 0x7ff9dca40000, Image Size: 0x136000"
"23:07:33.1280404","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\avrt.dll","SUCCESS","Image Base: 0x7ff9dbd60000, Image Size: 0xa000"
"23:07:33.1524890","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\CX64BP18.dll","SUCCESS","Image Base: 0x6ef70000, Image Size: 0x10e000"
"23:07:33.1527210","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\setupapi.dll","SUCCESS","Image Base: 0x7ff9e1f50000, Image Size: 0x44e000"
"23:07:33.1544712","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x7ff9e3b20000, Image Size: 0x149000"
"23:07:33.1552811","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x7ff9e48b0000, Image Size: 0xa1000"
"23:07:33.1568301","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 12016"
"23:07:33.1583959","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\version.dll","SUCCESS","Image Base: 0x7ff9dae10000, Image Size: 0xa000"
